KPM ind_msg latency,UE ID type,gNB,amf_ue_ngap_id,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
1742084691950344,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084692949369,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084693952306,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084694950866,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084695951609,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084696951564,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084697952216,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084698951003,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084699951859,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084700951428,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084701951974,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084702951238,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084703951666,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084704950512,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084705951672,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084706950786,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084707950775,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084708951510,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084709952251,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084710950725,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084711951193,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084712951392,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084713950745,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084714952761,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084715951337,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084716951482,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084717951013,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084718951997,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084719952448,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084720951755,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084721951109,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084722951824,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742084723951128,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084724952748,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084725951702,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084726951155,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084727950165,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084728950836,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084729951269,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084730951797,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084731950908,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084732952396,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084733951073,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084734953145,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084735950573,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084736951249,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084737952121,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084738952399,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084739950668,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084740952602,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084741951018,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084742950933,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084743951389,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084744952946,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084745951413,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084746950731,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084747952195,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084748952000,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084749951621,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084750952426,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084751950734,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084752950940,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084753951499,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084754950598,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084755951415,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084756951151,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084757951294,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084758951129,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084759951608,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084760951980,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084761952532,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084762950951,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084763950656,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084764950452,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084765951290,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084766952193,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084767950679,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084768950652,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084769950402,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084770952558,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084771950618,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084772950098,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084773950742,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084774952263,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084775950184,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084776951291,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084777951710,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084778951790,0,20,1,0,0,0.000000,0.000000,0.000000,85,85,1
1742084779952805,0,20,1,0,0,0.000000,0.000000,0.000000,105,105,1
1742084780954672,0,20,1,0,0,0.000000,0.000000,0.000000,105,110,1
1742084781950976,0,20,1,0,0,0.000000,0.000000,0.000000,85,80,1
1742084782950791,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084783951466,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084784950761,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084785950046,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084786950316,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084787951131,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084788951489,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084789952164,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084790950882,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084791951814,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084792950952,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084793952395,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084794950976,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084795951562,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084796951267,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084797950122,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084798949605,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084799950655,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084800951233,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084801951561,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084802949908,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084803949782,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084804950151,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084805951652,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084806951503,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084807952049,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084808950364,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084809950674,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084810951790,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742084811950521,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084812951610,0,20,1,0,0,0.000000,0.000000,0.000000,60,55,1
1742084813950701,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084814952428,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084815951106,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084816949752,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084817951697,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084818949828,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084819950926,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084820951782,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084821950892,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084822952427,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084823950966,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084824951518,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084825952137,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084826950600,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084827950880,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084828950886,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084829950997,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084830950381,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084831950133,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084832951061,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084833951418,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084834950403,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084835951459,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084836951739,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084837950946,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084838951288,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084839950638,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084840950747,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084841951780,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084842950885,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084843952047,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084844951660,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084845951908,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084846952322,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084847951494,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084848952334,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084849950915,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084850952072,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084851952387,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084852950633,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084853952560,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084854951797,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742084855951521,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084856951373,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084857951299,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084858949729,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084859950275,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084860950018,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084861952541,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084862951077,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084863951650,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084864951153,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084865950295,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084866949621,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084867950790,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084868951146,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084869950995,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084870951266,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084871951542,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084872950449,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084873950937,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084874951194,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084875951901,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084876951419,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084877951382,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084878951249,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084879952145,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084880952322,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084881950715,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084882951193,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084883949737,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084884950983,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084885952420,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084886950566,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084887950712,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084888950924,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084889950487,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084890951551,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084891950927,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084892950194,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084893950671,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084894950661,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084895951177,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084896950319,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084897952858,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084898952346,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084899950971,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084900950911,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084901950453,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084902951441,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084903950126,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084904950651,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084905950337,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084906950200,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084907950016,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084908949980,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084909950969,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084910950931,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084911950722,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084912951731,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084913950588,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084914950924,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084915950496,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084916950909,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084917951369,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084918950982,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084919951885,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084920950297,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084921950700,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084922950636,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084923949719,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084924950135,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084925950532,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084926952477,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084927951603,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084928951362,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084929949953,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084930950880,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084931950584,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084932951571,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084933949777,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084934952074,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084935950149,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084936951007,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084937952171,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084938952063,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084939950623,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084940951441,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084941951617,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084942950261,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084943951102,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084944951224,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084945950207,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084946950389,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084947950066,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084948950068,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084949952664,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084950950433,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084951950220,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084952951056,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084953950211,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084954950586,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084955950000,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084956950830,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084957951561,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084958950907,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084959951824,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084960950691,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084961950267,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084962951247,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084963951219,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084964950315,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084965950834,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084966952217,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084967951330,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084968950794,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084969951002,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084970949639,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084971949771,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084972951088,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084973950715,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084974951246,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084975949792,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084976951157,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084977951518,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084978950074,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084979950223,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084980949943,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084981950244,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084982950272,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084983950502,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084984950902,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084985951065,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084986950839,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084987949683,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084988950904,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084989949822,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084990950107,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742084991951312,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742084992950981,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084993951111,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084994950346,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084995950727,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084996949953,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084997950457,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742084998951546,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742084999950055,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085000950669,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085001950371,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085002951280,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085003950306,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085004949837,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085005949857,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085006949838,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085007949309,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742085008950688,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085009949999,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085010949579,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085011949681,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085012949603,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085013949715,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085014949145,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085015949306,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085016949938,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742085017950595,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085018952244,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085019951620,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742085020951383,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085021950501,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085022950756,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085023951187,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085024950047,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085025949936,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085026950824,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085027951469,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085028951638,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085029950689,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085030951562,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742085031950366,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742085032951058,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085033951811,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085034950998,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085035951451,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085036950592,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085037950249,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742085038949831,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742085039951685,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
